OTU;kingdom;phylum;class;order;family;genus;species
OTU_4803;Bacteria;Proteobacteria;Deltaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_480370;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_4804;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium;unclassified
OTU_480516;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;unclassified;unclassified
OTU_480525;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;Ellin6075;unclassified;unclassified
OTU_48054;Bacteria;Gemmatimonadetes;Gemm-1;unclassified;unclassified;unclassified;unclassified
OTU_48068;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_480709;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;unclassified;unclassified
OTU_480733;Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;unclassified;unclassified;unclassified
OTU_480808;Bacteria;TM7;TM7-3;I025;unclassified;unclassified;unclassified
OTU_480885;Bacteria;Acidobacteria;iii1-8;DS-18;unclassified;unclassified;unclassified
OTU_48093;Bacteria;Planctomycetes;Planctomycetia;Gemmatales;Gemmataceae;Gemmata;unclassified
OTU_48098;Bacteria;OP11;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_480992;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_481091;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_481128;Bacteria;Chloroflexi;TK17;mle1-48;unclassified;unclassified;unclassified
OTU_481156;Bacteria;Actinobacteria;MB-A2-108;unclassified;unclassified;unclassified;unclassified
OTU_481188;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_48143;Bacteria;Proteobacteria;Betaproteobacteria;A21b;EB1003;unclassified;unclassified
OTU_481611;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_48165;Bacteria;Proteobacteria;Deltaproteobacteria;Spirobacillales;unclassified;unclassified;unclassified
OTU_481668;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium;unclassified
OTU_481730;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;unclassified;unclassified;unclassified
OTU_48177;Bacteria;Proteobacteria;Betaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_481817;Bacteria;Cyanobacteria;Synechococcophycideae;Pseudanabaenales;unclassified;unclassified;unclassified
OTU_481890;Bacteria;Acidobacteria;S035;unclassified;unclassified;unclassified;unclassified
OTU_482;Bacteria;Proteobacteria;Betaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_482077;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Thermomonosporaceae;Actinomadura;unclassified
OTU_4821;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;unclassified;unclassified
OTU_48239;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;unclassified;unclassified
OTU_482465;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;AK1AB1_02E;unclassified;unclassified
OTU_4825;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_482715;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_48280;Bacteria;Chloroflexi;TK17;mle1-48;unclassified;unclassified;unclassified
OTU_482932;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_48297;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae;unclassified;unclassified
OTU_48298;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;unclassified
OTU_483;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_483013;Bacteria;Proteobacteria;Deltaproteobacteria;[Entotheonellales];[Entotheonellaceae];unclassified;unclassified
OTU_483060;Bacteria;Chloroflexi;Chloroflexi;AKIW781;unclassified;unclassified;unclassified
OTU_483200;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_48325;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;unclassified
OTU_48329;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;OM27;unclassified;unclassified
OTU_4833;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_483300;Bacteria;Chloroflexi;Ellin6529;unclassified;unclassified;unclassified;unclassified
OTU_483439;Bacteria;Planctomycetes;Planctomycetia;Pirellulales;Pirellulaceae;Pirellula;unclassified
OTU_483497;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_483607;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;unclassified;unclassified
OTU_48370;Bacteria;Proteobacteria;Betaproteobacteria;A21b;UD5;unclassified;unclassified
OTU_483707;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_4838;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_48390;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_4840;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_48416;Bacteria;Acidobacteria;DA052;Ellin6513;unclassified;unclassified;unclassified
OTU_484182;Bacteria;Elusimicrobia;Elusimicrobia;IIb;unclassified;unclassified;unclassified
OTU_4842;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae;unclassified;unclassified
OTU_484213;Bacteria;Proteobacteria;Betaproteobacteria;unclassified;unclassified;unclassified;unclassified
OTU_4843;Bacteria;Acidobacteria;Acidobacteria-5;unclassified;unclassified;unclassified;unclassified
OTU_48435;Bacteria;Proteobacteria;Deltaproteobacteria;[Entotheonellales];[Entotheonellaceae];unclassified;unclassified
OTU_48456;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_484584;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;unclassified;unclassified
OTU_484623;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_48463;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;unclassified
OTU_48483;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;unclassified;unclassified
OTU_484882;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_48498;Bacteria;Planctomycetes;Phycisphaerae;WD2101;unclassified;unclassified;unclassified
OTU_484990;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_485022;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;unclassified;unclassified
OTU_48530;Bacteria;Chloroflexi;Ktedonobacteria;Thermogemmatisporales;Thermogemmatisporaceae;unclassified;unclassified
OTU_48535;Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;unclassified;unclassified
OTU_48559;Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;unclassified;unclassified
OTU_485642;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_485667;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_4857;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];[Pedosphaeraceae];unclassified;unclassified
OTU_485799;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;unclassified;unclassified;unclassified
OTU_48589;Bacteria;Verrucomicrobia;[Methylacidiphilae];Methylacidiphilales;unclassified;unclassified;unclassified
OTU_48595;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;unclassified
OTU_485951;Bacteria;Acidobacteria;S035;unclassified;unclassified;unclassified;unclassified
OTU_48607;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;unclassified;unclassified;unclassified
OTU_4861;Bacteria;Chloroflexi;Anaerolineae;A31;S47;unclassified;unclassified
OTU_48622;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
OTU_48626;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_48639;Bacteria;TM6;SJA-4;unclassified;unclassified;unclassified;unclassified
OTU_48649;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;Candidatus Koribacter;unclassified
OTU_486544;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;unclassified;unclassified
OTU_486568;Bacteria;Acidobacteria;Acidobacteria-5;unclassified;unclassified;unclassified;unclassified
OTU_486605;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
OTU_48661;Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;unclassified;unclassified;unclassified
OTU_486650;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;unclassified;unclassified
OTU_4867;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_486715;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae;unclassified;unclassified
OTU_486736;Bacteria;Chloroflexi;S085;unclassified;unclassified;unclassified;unclassified
OTU_486752;Bacteria;Elusimicrobia;Elusimicrobia;FAC88;unclassified;unclassified;unclassified
OTU_4868;Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;unclassified;unclassified;unclassified
OTU_48681;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_486814;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;Flavisolibacter;unclassified
OTU_486929;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_48702;Bacteria;Planctomycetes;OM190;CL500-15;unclassified;unclassified;unclassified
OTU_48719;Bacteria;Chloroflexi;Anaerolineae;H39;unclassified;unclassified;unclassified
OTU_487233;Bacteria;WS3;PRR-12;Sediment-1;unclassified;unclassified;unclassified
OTU_487275;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_48728;Bacteria;Elusimicrobia;Elusimicrobia;FAC88;unclassified;unclassified;unclassified
OTU_487355;Bacteria;Proteobacteria;Deltaproteobacteria;[Entotheonellales];[Entotheonellaceae];unclassified;unclassified
OTU_48746;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_48756;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Thermomonosporaceae;Actinoallomurus;iriomotensis
OTU_487646;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;unclassified;unclassified
OTU_48768;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;unclassified;unclassified
OTU_4877;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_48774;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_487803;Bacteria;TM7;SC3;unclassified;unclassified;unclassified;unclassified
OTU_48789;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_48795;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;unclassified
OTU_487987;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter;unclassified
OTU_4880;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_488042;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_488051;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae;unclassified;unclassified
OTU_4881;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_488123;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;unclassified;unclassified
OTU_48826;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;unclassified;unclassified
OTU_488304;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;unclassified;unclassified
OTU_488308;Bacteria;Acidobacteria;Solibacteres;Solibacterales;unclassified;unclassified;unclassified
OTU_488347;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_48840;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_48845;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_488488;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacterineae;unclassified;unclassified
OTU_488545;Bacteria;Acidobacteria;Solibacteres;Solibacterales;unclassified;unclassified;unclassified
OTU_48856;Bacteria;Acidobacteria;Acidobacteria-6;CCU21;unclassified;unclassified;unclassified
OTU_48858;Bacteria;Chloroflexi;Thermomicrobia;JG30-KF-CM45;unclassified;unclassified;unclassified
OTU_488740;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];DA101;unclassified
OTU_48886;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_48893;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_48895;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_48897;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified;unclassified
OTU_48900;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_48903;Bacteria;Elusimicrobia;Elusimicrobia;FAC88;unclassified;unclassified;unclassified
OTU_489072;Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;unclassified;unclassified
OTU_4891;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_489147;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_489164;Bacteria;Elusimicrobia;Elusimicrobia;IIb;unclassified;unclassified;unclassified
OTU_4892;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;unclassified;unclassified
OTU_489212;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Methylibium;unclassified
OTU_489241;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;unclassified;unclassified
OTU_48927;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];Chthoniobacter;unclassified
OTU_48933;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella;unclassified
OTU_489341;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;RB40;unclassified;unclassified
OTU_48948;Bacteria;Actinobacteria;MB-A2-108;0319-7L14;unclassified;unclassified;unclassified
OTU_489534;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin517;unclassified;unclassified
OTU_48956;Bacteria;Elusimicrobia;Elusimicrobia;IIb;unclassified;unclassified;unclassified
OTU_489628;Bacteria;TM7;TM7-1;unclassified;unclassified;unclassified;unclassified
OTU_4897;Bacteria;WS3;PRR-12;Sediment-1;unclassified;unclassified;unclassified
OTU_489828;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Ellin5301;unclassified;unclassified
OTU_489856;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_4899;Bacteria;Gemmatimonadetes;Gemm-3;unclassified;unclassified;unclassified;unclassified
OTU_49;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;unclassified;unclassified
OTU_490127;Bacteria;Acidobacteria;[Chloracidobacteria];RB41;unclassified;unclassified;unclassified
OTU_49013;Bacteria;Verrucomicrobia;[Spartobacteria];[Chthoniobacterales];[Chthoniobacteraceae];Chthoniobacter;unclassified
OTU_4902;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;[Amoebophilaceae];Candidatus Amoebophilus;unclassified
OTU_49023;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified;unclassified;unclassified
OTU_490248;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
OTU_4903;Bacteria;Acidobacteria;RB25;unclassified;unclassified;unclassified;unclassified
OTU_490314;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;mb2424;unclassified;unclassified
OTU_4905;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;unclassified;unclassified;unclassified
OTU_490513;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];unclassified;unclassified;unclassified
OTU_49053;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;unclassified
OTU_49057;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;unclassified;unclassified
OTU_490690;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_490734;Bacteria;Acidobacteria;Acidobacteria-6;iii1-15;unclassified;unclassified;unclassified
OTU_49075;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;unclassified;unclassified;unclassified
OTU_4908;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;unclassified;unclassified
OTU_490826;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Dok59;unclassified
OTU_49093;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;unclassified;unclassified
OTU_49095;Bacteria;Actinobacteria;Thermoleophilia;Gaiellales;Gaiellaceae;unclassified;unclassified
OTU_49097;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Ellin5290;unclassified;unclassified;unclassified
OTU_49102;Bacteria;Bacteroidetes;[Saprospirae];[Saprospirales];Chitinophagaceae;unclassified;unclassified
OTU_491051;Bacteria;Acidobacteria;Acidobacteria-6;CCU21;unclassified;unclassified;unclassified
OTU_4911;Bacteria;Proteobacteria;Deltaproteobacteria;NB1-j;NB1-i;unclassified;unclassified
OTU_49113;Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Koribacteraceae;unclassified;unclassified
OTU_491133;Bacteria;Proteobacteria;Deltaproteobacteria;[Entotheonellales];[Entotheonellaceae];unclassified;unclassified
OTU_491173;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;unclassified;unclassified
OTU_491192;Bacteria;TM7;TM7-3;unclassified;unclassified;unclassified;unclassified
OTU_49120;Bacteria;Verrucomicrobia;[Pedosphaerae];[Pedosphaerales];Ellin515;unclassified;unclassified
